"id","publi_name","article_id","study_id","type","param","trend","sign_trend","unit_trend","azimuth","sign_azim","unit_azim","start","end","dur","observation","hemisphere","hor","lat","lon","ele","bat","le","te","o","eco","tax","n","sampling","nperiodes","first_year","last_year","data","uncertainty_distribution","uncertainty_parameter","grain_size","id_area","id_latitude","baseline_temp","trend_mean","trend_sd","trend_nb_pixels","v_lat_mean","v_lat_sd","v_lat_nb_pixels","ele_gradient","v_ele_mean","v_ele_sd","shift","unit","old_name","taxo_level","checkedby","kingdom","phylum","class","order","family","genus","species","new_name","group","temp","valid_species_name"
"A10_P1","Spizella_pusilla","A10","P1","LAT","O",-1.09,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-1.09,"km/year","Spizella_pusilla","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","pusilla","Spizella_pusilla","vertebrate","endotherme","yes"
"A10_P1","Sitta_pusilla","A10","P1","LAT","LE",-0.93,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.93,"km/year","Sitta_pusilla","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Sittidae","Sitta","pusilla","Sitta_pusilla","vertebrate","endotherme","yes"
"A10_P1","Chen_caerulescens","A10","P1","LAT","O",-2.97,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-2.97,"km/year","Chen_caerulescens","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","caerulescens","Anser_caerulescens","vertebrate","endotherme","yes"
"A10_P1","Podiceps_nigricollis","A10","P1","LAT","O",1.54,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,1.54,"km/year","Podiceps_nigricollis","Species","Lise","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","nigricollis","Podiceps_nigricollis","vertebrate","endotherme","yes"
"A10_P1","Wilsonia_pusilla","A10","P1","LAT","LE",-3.38,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-3.38,"km/year","Wilsonia_pusilla","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","pusilla","Cardellina_pusilla","vertebrate","endotherme","yes"
"A10_P1","Picoides_albolarvatus","A10","P1","LAT","LE",3.88,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,3.88,"km/year","Picoides_albolarvatus","Species","Lise","Animalia","Chordata","Aves","Piciformes","Picidae","Picoides","albolarvatus","Picoides_albolarvatus","vertebrate","endotherme","yes"
"A10_P1","Empidonax_wrightii","A10","P1","LAT","LE",-0.07,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.07,"km/year","Empidonax_wrightii","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","wrightii","Empidonax_wrightii","vertebrate","endotherme","yes"
"A10_P1","Campylorhynchus_brunneicapillus","A10","P1","LAT","O",-0.37,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.37,"km/year","Campylorhynchus_brunneicapillus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Campylorhynchus","brunneicapillus","Campylorhynchus_brunneicapillus","vertebrate","endotherme","yes"
"A10_P1","Falco_mexicanus","A10","P1","LAT","LE",0.88,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.88,"km/year","Falco_mexicanus","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","mexicanus","Falco_mexicanus","vertebrate","endotherme","yes"
"A10_P1","Accipiter_striatus","A10","P1","LAT","O",8.71,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,8.71,"km/year","Accipiter_striatus","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Accipiter","striatus","Accipiter_striatus","vertebrate","endotherme","yes"
"A10_P1","Eremophila_alpestris","A10","P1","LAT","LE",-0.55,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.55,"km/year","Eremophila_alpestris","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Eremophila","alpestris","Eremophila_alpestris","vertebrate","endotherme","yes"
"A10_P1","Geococcyx_californianus","A10","P1","LAT","O",0.53,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.53,"km/year","Geococcyx_californianus","Species","Lise","Animalia","Chordata","Aves","Cuculiformes","Neomorphidae","Geococcyx","californianus","Geococcyx_californianus","vertebrate","endotherme","yes"
"A10_P1","Molothrus_ater","A10","P1","LAT","O",-9.32,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-9.32,"km/year","Molothrus_ater","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","ater","Molothrus_ater","vertebrate","endotherme","yes"
"A10_P1","Columbina_passerina","A10","P1","LAT","O",3.04,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,3.04,"km/year","Columbina_passerina","Species","Lise","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","passerina","Columbina_passerina","vertebrate","endotherme","yes"
"A10_P1","Picoides_albolarvatus","A10","P1","LAT","O",-0.06,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.06,"km/year","Picoides_albolarvatus","Species","Lise","Animalia","Chordata","Aves","Piciformes","Picidae","Picoides","albolarvatus","Picoides_albolarvatus","vertebrate","endotherme","yes"
"A10_P1","Podiceps_nigricollis","A10","P1","LAT","O",-3.74,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-3.74,"km/year","Podiceps_nigricollis","Species","Lise","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podiceps","nigricollis","Podiceps_nigricollis","vertebrate","endotherme","yes"
"A10_P1","Agelaius_phoeniceus","A10","P1","LAT","O",-5.25,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-5.25,"km/year","Agelaius_phoeniceus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","phoeniceus","Agelaius_phoeniceus","vertebrate","endotherme","yes"
"A10_P1","Calcarius_mccownii","A10","P1","LAT","O",0.86,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.86,"km/year","Calcarius_mccownii","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Calcarius","mccownii","Calcarius_mccownii","vertebrate","endotherme","yes"
"A10_P1","Ixobrychus_exilis","A10","P1","LAT","LE",0.72,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.72,"km/year","Ixobrychus_exilis","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ixobrychus","exilis","Ixobrychus_exilis","vertebrate","endotherme","yes"
"A10_P1","Accipiter_striatus","A10","P1","LAT","LE",0.18,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.18,"km/year","Accipiter_striatus","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Accipiter","striatus","Accipiter_striatus","vertebrate","endotherme","yes"
"A10_P1","Gymnorhinus_cyanocephalus","A10","P1","LAT","O",-2.81,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-2.81,"km/year","Gymnorhinus_cyanocephalus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus","Gymnorhinus_cyanocephalus","vertebrate","endotherme","yes"
"A10_P1","Thryothorus_ludovicianus","A10","P1","LAT","O",-1.63,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-1.63,"km/year","Thryothorus_ludovicianus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Thryothorus","ludovicianus","Thryothorus_ludovicianus","vertebrate","endotherme","yes"
"A10_P1","Podilymbus_podiceps","A10","P1","LAT","LE",1.12,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,1.12,"km/year","Podilymbus_podiceps","Species","Lise","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","podiceps","Podilymbus_podiceps","vertebrate","endotherme","yes"
"A10_P1","Botaurus_lentiginosus","A10","P1","LAT","O",-0.12,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.12,"km/year","Botaurus_lentiginosus","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus","lentiginosus","Botaurus_lentiginosus","vertebrate","endotherme","yes"
"A10_P1","Troglodytes_troglodytes","A10","P1","LAT","O",1.8,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,1.8,"km/year","Troglodytes_troglodytes","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Troglodytes","troglodytes","Troglodytes_troglodytes","vertebrate","endotherme","yes"
"A10_P1","Dendroica_palmarum","A10","P1","LAT","O",-1.2,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-1.2,"km/year","Dendroica_palmarum","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","palmarum","Setophaga_palmarum","vertebrate","endotherme","yes"
"A10_P1","Anas_strepera","A10","P1","LAT","O",3.55,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,3.55,"km/year","Anas_strepera","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mareca","strepera","Mareca_strepera","vertebrate","endotherme","yes"
"A10_P1","Phainopepla_nitens","A10","P1","LAT","O",-0.93,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.93,"km/year","Phainopepla_nitens","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Bombycillidae","Phainopepla","nitens","Phainopepla_nitens","vertebrate","endotherme","yes"
"A10_P1","Anas_cyanoptera","A10","P1","LAT","O",11.51,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,11.51,"km/year","Anas_cyanoptera","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","cyanoptera","Anas_cyanoptera","vertebrate","endotherme","yes"
"A10_P1","Sialia_mexicana","A10","P1","LAT","O",0.78,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.78,"km/year","Sialia_mexicana","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","mexicana","Sialia_mexicana","vertebrate","endotherme","yes"
"A10_P1","Accipiter_striatus","A10","P1","LAT","O",1.74,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,1.74,"km/year","Accipiter_striatus","Species","Lise","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Accipiter","striatus","Accipiter_striatus","vertebrate","endotherme","yes"
"A10_P1","Plegadis_falcinellus","A10","P1","LAT","O",-1.89,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_abundance","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-1.89,"km/year","Plegadis_falcinellus","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Plegadis","falcinellus","Plegadis_falcinellus","vertebrate","endotherme","yes"
"A10_P1","Egretta_tricolor","A10","P1","LAT","LE",-4,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-4,"km/year","Egretta_tricolor","Species","Lise","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","tricolor","Egretta_tricolor","vertebrate","endotherme","yes"
"A10_P1","Oreortyx_pictus","A10","P1","LAT","LE",-4.83,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-4.83,"km/year","Oreortyx_pictus","Species","Lise","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Oreortyx","pictus","Oreortyx_pictus","vertebrate","endotherme","yes"
"A10_P1","Melanerpes_uropygialis","A10","P1","LAT","LE",-0.13,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,-0.13,"km/year","Melanerpes_uropygialis","Species","Lise","Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes","uropygialis","Melanerpes_uropygialis","vertebrate","endotherme","yes"
"A10_P1","Zonotrichia_atricapilla","A10","P1","LAT","O",1.97,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,1.97,"km/year","Zonotrichia_atricapilla","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","atricapilla","Zonotrichia_atricapilla","vertebrate","endotherme","yes"
"A10_P1","Certhia_americana","A10","P1","LAT","LE",0.8,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.8,"km/year","Certhia_americana","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Certhiidae","Certhia","americana","Certhia_americana","vertebrate","endotherme","yes"
"A10_P1","Corvus_cryptoleucus","A10","P1","LAT","O",5.98,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,5.98,"km/year","Corvus_cryptoleucus","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","cryptoleucus","Corvus_cryptoleucus","vertebrate","endotherme","yes"
"A10_P1","Regulus_calendula","A10","P1","LAT","LE",0.43,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,0.43,"km/year","Regulus_calendula","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Regulus","calendula","Regulus_calendula","vertebrate","endotherme","yes"
"A10_P1","Mergus_merganser","A10","P1","LAT","LE",3.91,NA,"km/year",NA,NA,NA,1975,2004,30,NA,"N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,3.91,"km/year","Mergus_merganser","Species","Lise","Animalia","Chordata","Aves","Anseriformes","Anatidae","Mergus","merganser","Mergus_merganser","vertebrate","endotherme","yes"
"A10_P1","Toxostoma_curvirostre","A10","P1","LAT","O",3.91,NA,"km/year",NA,NA,NA,1975,2004,30,"center_of_occurrence","N",0,1,0,0,0,1,0,1,"T","A",254,"MULTIPLE(continuous)",10,1975,2004,"abundance-based","RAW","yes","large",834.6827987,39.52959007,10.95786,0.025242316,0.014694566,4293,1.019699697,5.272221234,5635,NA,NA,NA,3.91,"km/year","Toxostoma_curvirostre","Species","Lise","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","curvirostre","Toxostoma_curvirostre","vertebrate","endotherme","yes"
